2025-09-13 12:29:17,175 - INFO - Validator logging started - Log file: logs/validator_20250913_122917.log
2025-09-13 12:29:18,081 - INFO - === VALIDATOR TEST SESSION STARTED ===
2025-09-13 12:29:18,082 - INFO - Available actions: ['add', 'remove', 'set', 'view', 'clear', 'restore', 'availability', 'price', 'catalog']
2025-09-13 12:29:19,312 - INFO - API connection successful
2025-09-13 12:29:19,320 - INFO - Starting validation on 200 scenarios
2025-09-13 12:29:19,383 - INFO - VALIDATION PASSED - Intent: 'modify_cart' | Text: '- oil then add milk 3 crate' | Rasa actions: [{'action': 'remove', 'confidence': 'high', 'confidence_score': 0.9999991655349731, 'product': 'oil', 'product_from': None, 'product_to': None, 'quantity': None, 'unit': None}, {'action': 'add', 'confidence': 'high', 'confidence_score': 0.9999991655349731, 'product': 'milk', 'product_from': None, 'product_to': None, 'quantity': 3.0, 'unit': 'crate'}]
2025-09-13 12:29:21,383 - INFO - VALIDATION PASSED - Intent: 'modify_cart' | Text: 'get rid of milk then please add 2 bag of rice' | Rasa actions: [{'action': 'remove', 'confidence': 'high', 'confidence_score': 0.9999959468841553, 'product': 'milk', 'product_from': None, 'product_to': None, 'quantity': None, 'unit': None}, {'action': 'add', 'confidence': 'high', 'confidence_score': 0.9999959468841553, 'product': 'rice', 'product_from': None, 'product_to': None, 'quantity': 2.0, 'unit': 'bag'}]
2025-09-13 12:29:21,429 - INFO - VALIDATION PASSED - Intent: 'modify_cart' | Text: 'rm bread, include ten bag plantain' | Rasa actions: [{'action': 'remove', 'confidence': 'high', 'confidence_score': 0.9999966621398926, 'product': 'bread', 'product_from': None, 'product_to': None, 'quantity': None, 'unit': None}, {'action': 'add', 'confidence': 'high', 'confidence_score': 0.9999966621398926, 'product': 'plantain', 'product_from': None, 'product_to': None, 'quantity': 10.0, 'unit': 'bag'}]
2025-09-13 12:29:21,473 - INFO - VALIDATION PASSED - Intent: 'modify_cart' | Text: 'update beans to 8 bottle' | Rasa actions: [{'action': 'set', 'confidence': 'high', 'confidence_score': 0.9999958276748657, 'product': 'beans', 'product_from': None, 'product_to': None, 'quantity': 8.0, 'unit': 'bottle'}]
2025-09-13 12:29:21,527 - INFO - VALIDATION PASSED - Intent: 'modify_cart' | Text: 'include 3 pack kwulikwili, change rice to 4 pack then dec butter 1 pack' | Rasa actions: [{'action': 'add', 'confidence': 'high', 'confidence_score': 0.9999990463256836, 'product': 'kwulikwili', 'product_from': None, 'product_to': None, 'quantity': 3.0, 'unit': 'pack'}, {'action': 'set', 'confidence': 'high', 'confidence_score': 0.9999990463256836, 'product': 'rice', 'product_from': None, 'product_to': None, 'quantity': 4.0, 'unit': 'pack'}, {'action': 'set', 'confidence': 'high', 'confidence_score': 0.9999990463256836, 'product': 'butter', 'product_from': None, 'product_to': None, 'quantity': 1.0, 'unit': 'pack'}]
2025-09-13 12:29:21,582 - INFO - VALIDATION PASSED - Intent: 'modify_cart' | Text: '+ 1tin plantain and make fish exactly 2 tin; less oil by 2 tin to cart' | Rasa actions: [{'action': 'add', 'confidence': 'high', 'confidence_score': 0.9999994039535522, 'product': 'plantain', 'product_from': None, 'product_to': None, 'quantity': 1.0, 'unit': 'tin'}, {'action': 'set', 'confidence': 'high', 'confidence_score': 0.9999994039535522, 'product': 'fish', 'product_from': None, 'product_to': None, 'quantity': 2.0, 'unit': 'tin'}, {'action': 'remove', 'confidence': 'high', 'confidence_score': 0.9999994039535522, 'product': 'oil', 'product_from': None, 'product_to': None, 'quantity': 2.0, 'unit': 'tin'}]
2025-09-13 12:29:22,801 - INFO - VALIDATION PASSED - Intent: 'modify_cart' | Text: 'increase rice by 3 bunch and remove all rice' | Rasa actions: [{'action': 'add', 'product': 'rice', 'quantity': 3.0, 'unit': 'bunch'}, {'action': 'remove', 'product': 'rice', 'quantity': None, 'unit': None}]
2025-09-13 12:29:22,852 - INFO - VALIDATION PASSED - Intent: 'modify_cart' | Text: 'rm fish then add 2bag of salt to cart' | Rasa actions: [{'action': 'remove', 'confidence': 'high', 'confidence_score': 0.9999996423721313, 'product': 'fish', 'product_from': None, 'product_to': None, 'quantity': None, 'unit': None}, {'action': 'add', 'confidence': 'high', 'confidence_score': 0.9999996423721313, 'product': 'salt', 'product_from': None, 'product_to': None, 'quantity': 2.0, 'unit': 'bag'}]
2025-09-13 12:29:22,894 - INFO - VALIDATION PASSED - Intent: 'modify_cart' | Text: 'dec yam 5 packet' | Rasa actions: [{'action': 'set', 'confidence': 'high', 'confidence_score': 0.9999995231628418, 'product': 'yam', 'product_from': None, 'product_to': None, 'quantity': 5.0, 'unit': 'packet'}]
2025-09-13 12:29:22,943 - INFO - VALIDATION PASSED - Intent: 'modify_cart' | Text: 'set crayfish to 5 bunch, increase crayfish by 3 bunch to cart' | Rasa actions: [{'action': 'set', 'confidence': 'high', 'confidence_score': 0.9999953508377075, 'product': 'crayfish', 'product_from': None, 'product_to': None, 'quantity': 5.0, 'unit': 'bunch'}, {'action': 'add', 'confidence': 'high', 'confidence_score': 0.9999953508377075, 'product': 'crayfish', 'product_from': None, 'product_to': None, 'quantity': 3.0, 'unit': 'bunch'}]
2025-09-13 12:29:24,388 - INFO - VALIDATION PASSED - Intent: 'modify_cart' | Text: 'remove all plantain & add 5 crate noodles to cart' | Rasa actions: [{'action': 'remove', 'product': 'plantain', 'quantity': None, 'unit': None}, {'action': 'add', 'product': 'noodles', 'quantity': 5.0, 'unit': 'crate'}]
2025-09-13 12:29:24,442 - INFO - VALIDATION PASSED - Intent: 'modify_cart' | Text: 'put 2 bunch rice in my cart & replace milk with three bunch and less crayfish by three bunch' | Rasa actions: [{'action': 'add', 'confidence': 'high', 'confidence_score': 0.999992847442627, 'product': 'rice', 'product_from': None, 'product_to': None, 'quantity': 2.0, 'unit': 'bunch'}, {'action': 'set', 'confidence': 'high', 'confidence_score': 0.999992847442627, 'product': 'milk', 'product_from': None, 'product_to': None, 'quantity': 3.0, 'unit': 'bunch'}, {'action': 'remove', 'confidence': 'high', 'confidence_score': 0.999992847442627, 'product': 'crayfish', 'product_from': None, 'product_to': None, 'quantity': 3.0, 'unit': 'bunch'}]
2025-09-13 12:29:24,493 - INFO - VALIDATION PASSED - Intent: 'modify_cart' | Text: 'make fish exactly 4 carton, and decrease fish by 1 carton' | Rasa actions: [{'action': 'set', 'confidence': 'high', 'confidence_score': 0.9999994039535522, 'product': 'fish', 'product_from': None, 'product_to': None, 'quantity': 4.0, 'unit': 'carton'}, {'action': 'remove', 'confidence': 'high', 'confidence_score': 0.9999994039535522, 'product': 'fish', 'product_from': None, 'product_to': None, 'quantity': 1.0, 'unit': 'carton'}]
2025-09-13 12:29:24,538 - INFO - VALIDATION PASSED - Intent: 'modify_cart' | Text: 'dec rice 2 g' | Rasa actions: [{'action': 'set', 'confidence': 'high', 'confidence_score': 0.9999990463256836, 'product': 'rice', 'product_from': None, 'product_to': None, 'quantity': 2.0, 'unit': 'g'}]
2025-09-13 12:29:24,588 - INFO - VALIDATION PASSED - Intent: 'modify_cart' | Text: '+ 3kg plantain; make butter exactly 1 kg & minus an kg garri' | Rasa actions: [{'action': 'add', 'confidence': 'high', 'confidence_score': 0.9999995231628418, 'product': 'plantain', 'product_from': None, 'product_to': None, 'quantity': 3.0, 'unit': 'kg'}, {'action': 'set', 'confidence': 'high', 'confidence_score': 0.9999995231628418, 'product': 'butter', 'product_from': None, 'product_to': None, 'quantity': 1.0, 'unit': 'kg'}, {'action': 'set', 'confidence': 'high', 'confidence_score': 0.9999995231628418, 'product': 'garri', 'product_from': None, 'product_to': None, 'quantity': None, 'unit': 'kg'}]
2025-09-13 12:29:26,093 - INFO - VALIDATION PASSED - Intent: 'modify_cart' | Text: 'inc milk 1 bag; remove all milk to cart' | Rasa actions: [{'action': 'add', 'product': 'milk', 'quantity': 1.0, 'unit': 'bag'}, {'action': 'remove', 'product': 'milk', 'quantity': None, 'unit': None}]
2025-09-13 12:29:26,137 - INFO - VALIDATION PASSED - Intent: 'modify_cart' | Text: '- rice, include 10 pack flour' | Rasa actions: [{'action': 'remove', 'confidence': 'high', 'confidence_score': 0.9999983310699463, 'product': 'rice', 'product_from': None, 'product_to': None, 'quantity': None, 'unit': None}, {'action': 'add', 'confidence': 'high', 'confidence_score': 0.9999983310699463, 'product': 'flour', 'product_from': None, 'product_to': None, 'quantity': 10.0, 'unit': 'pack'}]
2025-09-13 12:29:26,184 - INFO - VALIDATION PASSED - Intent: 'modify_cart' | Text: 'make butter exactly a bottle, and decrease butter by three bottle' | Rasa actions: [{'action': 'set', 'confidence': 'high', 'confidence_score': 0.9999963045120239, 'product': 'butter', 'product_from': None, 'product_to': None, 'quantity': None, 'unit': 'bottle'}, {'action': 'remove', 'confidence': 'high', 'confidence_score': 0.9999963045120239, 'product': 'butter', 'product_from': None, 'product_to': None, 'quantity': 3.0, 'unit': 'bottle'}]
2025-09-13 12:29:26,238 - INFO - VALIDATION PASSED - Intent: 'modify_cart' | Text: '+ 1bunch salt then replace butter with 2 bunch, decrease rice by 3 bunch to cart' | Rasa actions: [{'action': 'add', 'confidence': 'high', 'confidence_score': 0.9999992847442627, 'product': 'salt', 'product_from': None, 'product_to': None, 'quantity': 1.0, 'unit': 'bunch'}, {'action': 'set', 'confidence': 'high', 'confidence_score': 0.9999992847442627, 'product': 'butter', 'product_from': None, 'product_to': None, 'quantity': 2.0, 'unit': 'bunch'}, {'action': 'remove', 'confidence': 'high', 'confidence_score': 0.9999992847442627, 'product': 'rice', 'product_from': None, 'product_to': None, 'quantity': 3.0, 'unit': 'bunch'}]
2025-09-13 12:29:26,282 - INFO - VALIDATION PASSED - Intent: 'modify_cart' | Text: 'add more oil: 3 tin; remove oil' | Rasa actions: [{'action': 'add', 'confidence': 'high', 'confidence_score': 0.9999978542327881, 'product': 'oil', 'product_from': None, 'product_to': None, 'quantity': 3.0, 'unit': 'tin'}, {'action': 'remove', 'confidence': 'high', 'confidence_score': 0.9999978542327881, 'product': 'oil', 'product_from': None, 'product_to': None, 'quantity': None, 'unit': None}]
2025-09-13 12:29:26,329 - INFO - VALIDATION PASSED - Intent: 'modify_cart' | Text: 'get rid of butter & put 1 bag flour in my cart' | Rasa actions: [{'action': 'remove', 'confidence': 'high', 'confidence_score': 0.9999960660934448, 'product': 'butter', 'product_from': None, 'product_to': None, 'quantity': None, 'unit': None}, {'action': 'add', 'confidence': 'high', 'confidence_score': 0.9999960660934448, 'product': 'flour', 'product_from': None, 'product_to': None, 'quantity': 1.0, 'unit': 'bag'}]
2025-09-13 12:29:26,379 - INFO - VALIDATION PASSED - Intent: 'modify_cart' | Text: 'add sugar five crate; set milk to 1 crate, minus 3 crate tomatoes' | Rasa actions: [{'action': 'add', 'confidence': 'high', 'confidence_score': 0.9999992847442627, 'product': 'sugar', 'product_from': None, 'product_to': None, 'quantity': 5.0, 'unit': 'crate'}, {'action': 'set', 'confidence': 'high', 'confidence_score': 0.9999992847442627, 'product': 'milk', 'product_from': None, 'product_to': None, 'quantity': 1.0, 'unit': 'crate'}, {'action': 'set', 'confidence': 'high', 'confidence_score': 0.9999992847442627, 'product': 'tomatoes', 'product_from': None, 'product_to': None, 'quantity': 3.0, 'unit': 'crate'}]
2025-09-13 12:29:26,427 - INFO - VALIDATION PASSED - Intent: 'modify_cart' | Text: 'change beans to 5 tin; minus 1 tin beans to cart' | Rasa actions: [{'action': 'set', 'confidence': 'high', 'confidence_score': 0.9999982118606567, 'product': 'beans', 'product_from': None, 'product_to': None, 'quantity': 5.0, 'unit': 'tin'}, {'action': 'set', 'confidence': 'high', 'confidence_score': 0.9999982118606567, 'product': 'beans', 'product_from': None, 'product_to': None, 'quantity': 1.0, 'unit': 'tin'}]
2025-09-13 12:29:26,479 - INFO - VALIDATION PASSED - Intent: 'modify_cart' | Text: 'change butter to 3 bag, add more butter: two bag to cart' | Rasa actions: [{'action': 'set', 'confidence': 'high', 'confidence_score': 0.9999983310699463, 'product': 'butter', 'product_from': None, 'product_to': None, 'quantity': 3.0, 'unit': 'bag'}, {'action': 'add', 'confidence': 'high', 'confidence_score': 0.9999983310699463, 'product': 'butter', 'product_from': None, 'product_to': None, 'quantity': 2.0, 'unit': 'bag'}]
2025-09-13 12:29:26,527 - INFO - VALIDATION PASSED - Intent: 'modify_cart' | Text: 'rm crayfish; put 10 kg bread in my cart' | Rasa actions: [{'action': 'remove', 'confidence': 'high', 'confidence_score': 0.999998927116394, 'product': 'crayfish', 'product_from': None, 'product_to': None, 'quantity': None, 'unit': None}, {'action': 'add', 'confidence': 'high', 'confidence_score': 0.999998927116394, 'product': 'bread', 'product_from': None, 'product_to': None, 'quantity': 10.0, 'unit': 'kg'}]
2025-09-13 12:29:26,581 - INFO - VALIDATION PASSED - Intent: 'modify_cart' | Text: 'put 3 bottle salt in my cart; make fish exactly 1 bottle, and minus 1 bottle tomatoes to cart' | Rasa actions: [{'action': 'add', 'confidence': 'high', 'confidence_score': 0.999998927116394, 'product': 'salt', 'product_from': None, 'product_to': None, 'quantity': 3.0, 'unit': 'bottle'}, {'action': 'set', 'confidence': 'high', 'confidence_score': 0.999998927116394, 'product': 'fish', 'product_from': None, 'product_to': None, 'quantity': 1.0, 'unit': 'bottle'}, {'action': 'set', 'confidence': 'high', 'confidence_score': 0.999998927116394, 'product': 'tomatoes', 'product_from': None, 'product_to': None, 'quantity': 1.0, 'unit': 'bottle'}]
2025-09-13 12:29:26,626 - INFO - VALIDATION PASSED - Intent: 'modify_cart' | Text: '- sugar then add milk ten packet' | Rasa actions: [{'action': 'remove', 'confidence': 'high', 'confidence_score': 0.9999988079071045, 'product': 'sugar', 'product_from': None, 'product_to': None, 'quantity': None, 'unit': None}, {'action': 'add', 'confidence': 'high', 'confidence_score': 0.9999988079071045, 'product': 'milk', 'product_from': None, 'product_to': None, 'quantity': 10.0, 'unit': 'packet'}]
2025-09-13 12:29:26,676 - INFO - VALIDATION PASSED - Intent: 'modify_cart' | Text: 'please add three packet of rice, and add beans a packet; please add 3 packet of fish' | Rasa actions: [{'action': 'add', 'confidence': 'high', 'confidence_score': 0.9999967813491821, 'product': 'rice', 'product_from': None, 'product_to': None, 'quantity': 3.0, 'unit': 'packet'}, {'action': 'add', 'confidence': 'high', 'confidence_score': 0.9999967813491821, 'product': 'beans', 'product_from': None, 'product_to': None, 'quantity': None, 'unit': 'packet'}, {'action': 'add', 'confidence': 'high', 'confidence_score': 0.9999967813491821, 'product': 'fish', 'product_from': None, 'product_to': None, 'quantity': 3.0, 'unit': 'packet'}]
2025-09-13 12:29:26,723 - INFO - VALIDATION PASSED - Intent: 'modify_cart' | Text: 'remove tomatoes, please add 3 packet of milk' | Rasa actions: [{'action': 'remove', 'confidence': 'high', 'confidence_score': 0.9999972581863403, 'product': 'tomatoes', 'product_from': None, 'product_to': None, 'quantity': None, 'unit': None}, {'action': 'add', 'confidence': 'high', 'confidence_score': 0.9999972581863403, 'product': 'milk', 'product_from': None, 'product_to': None, 'quantity': 3.0, 'unit': 'packet'}]
2025-09-13 12:29:26,768 - INFO - VALIDATION PASSED - Intent: 'modify_cart' | Text: '- kwulikwili & + 3crate rice to cart' | Rasa actions: [{'action': 'remove', 'confidence': 'high', 'confidence_score': 0.9999995231628418, 'product': 'kwulikwili', 'product_from': None, 'product_to': None, 'quantity': None, 'unit': None}, {'action': 'add', 'confidence': 'high', 'confidence_score': 0.9999995231628418, 'product': 'rice', 'product_from': None, 'product_to': None, 'quantity': 3.0, 'unit': 'crate'}]
2025-09-13 12:29:26,816 - INFO - VALIDATION PASSED - Intent: 'modify_cart' | Text: 'make rice exactly three carton; reduce rice 2 carton to cart' | Rasa actions: [{'action': 'set', 'confidence': 'high', 'confidence_score': 0.9999994039535522, 'product': 'rice', 'product_from': None, 'product_to': None, 'quantity': 3.0, 'unit': 'carton'}, {'action': 'remove', 'confidence': 'high', 'confidence_score': 0.9999994039535522, 'product': 'rice', 'product_from': None, 'product_to': None, 'quantity': 2.0, 'unit': 'carton'}]
2025-09-13 12:29:26,868 - INFO - VALIDATION PASSED - Intent: 'modify_cart' | Text: 'please add 2 carton of milk then 1carton flour to cart & include 1 carton bread to cart' | Rasa actions: [{'action': 'add', 'confidence': 'high', 'confidence_score': 0.9999985694885254, 'product': 'milk', 'product_from': None, 'product_to': None, 'quantity': 2.0, 'unit': 'carton'}, {'action': 'add', 'confidence': 'high', 'confidence_score': 0.9999985694885254, 'product': 'milk', 'product_from': None, 'product_to': None, 'quantity': 1.0, 'unit': 'carton'}, {'action': 'add', 'confidence': 'high', 'confidence_score': 0.9999985694885254, 'product': 'flour', 'product_from': None, 'product_to': None, 'quantity': None, 'unit': 'carton'}, {'action': 'add', 'confidence': 'high', 'confidence_score': 0.9999985694885254, 'product': 'bread', 'product_from': None, 'product_to': None, 'quantity': 1.0, 'unit': 'carton'}]
2025-09-13 12:29:26,895 - ERROR - API call failed for scenario 48: please remove plantain from cart, and 7bunch rice to cart
2025-09-13 12:29:26,932 - INFO - VALIDATION PASSED - Intent: 'modify_cart' | Text: 'add more butter: 9 bottle' | Rasa actions: [{'action': 'add', 'confidence': 'high', 'confidence_score': 0.9999996423721313, 'product': 'butter', 'product_from': None, 'product_to': None, 'quantity': 9.0, 'unit': 'bottle'}]
2025-09-13 12:29:26,981 - INFO - VALIDATION PASSED - Intent: 'modify_cart' | Text: 'take out plantain from my basket, please add 2 crate of sugar to cart' | Rasa actions: [{'action': 'remove', 'confidence': 'high', 'confidence_score': 0.9999949932098389, 'product': 'plantain', 'product_from': None, 'product_to': None, 'quantity': None, 'unit': None}, {'action': 'add', 'confidence': 'high', 'confidence_score': 0.9999949932098389, 'product': 'sugar', 'product_from': None, 'product_to': None, 'quantity': 2.0, 'unit': 'crate'}]
2025-09-13 12:29:27,006 - ERROR - API call failed for scenario 51: delete crayfish & 3bottle sugar to cart
2025-09-13 12:29:27,052 - INFO - VALIDATION PASSED - Intent: 'modify_cart' | Text: 'get rid of garri and put 1 bottle kwulikwili in my cart to cart' | Rasa actions: [{'action': 'remove', 'confidence': 'high', 'confidence_score': 0.9999890327453613, 'product': 'garri', 'product_from': None, 'product_to': None, 'quantity': None, 'unit': None}, {'action': 'add', 'confidence': 'high', 'confidence_score': 0.9999890327453613, 'product': 'kwulikwili', 'product_from': None, 'product_to': None, 'quantity': 1.0, 'unit': 'bottle'}]
2025-09-13 12:29:27,104 - INFO - VALIDATION PASSED - Intent: 'modify_cart' | Text: 'add threebag of fish; replace rice with 4 bag, minus three bag yam' | Rasa actions: [{'action': 'add', 'confidence': 'high', 'confidence_score': 0.999997615814209, 'product': 'fish', 'product_from': None, 'product_to': None, 'quantity': 3.0, 'unit': 'bag'}, {'action': 'set', 'confidence': 'high', 'confidence_score': 0.999997615814209, 'product': 'rice', 'product_from': None, 'product_to': None, 'quantity': 4.0, 'unit': 'bag'}, {'action': 'set', 'confidence': 'high', 'confidence_score': 0.999997615814209, 'product': 'yam', 'product_from': None, 'product_to': None, 'quantity': 3.0, 'unit': 'bag'}]
2025-09-13 12:29:27,156 - INFO - VALIDATION PASSED - Intent: 'modify_cart' | Text: '2packet sugar to cart then make beans exactly 4 packet & less kwulikwili by a packet to cart' | Rasa actions: [{'action': 'add', 'confidence': 'high', 'confidence_score': 0.9999978542327881, 'product': 'sugar', 'product_from': None, 'product_to': None, 'quantity': 2.0, 'unit': 'packet'}, {'action': 'set', 'confidence': 'high', 'confidence_score': 0.9999978542327881, 'product': 'beans', 'product_from': None, 'product_to': None, 'quantity': 4.0, 'unit': 'packet'}, {'action': 'remove', 'confidence': 'high', 'confidence_score': 0.9999978542327881, 'product': 'kwulikwili', 'product_from': None, 'product_to': None, 'quantity': None, 'unit': 'packet'}]
2025-09-13 12:29:28,523 - INFO - VALIDATION PASSED - Intent: 'modify_cart' | Text: 'remove all yam and add 12bag of crayfish' | Rasa actions: [{'action': 'remove', 'product': 'yam', 'quantity': None, 'unit': None}, {'action': 'add', 'product': 'crayfish', 'quantity': 12.0, 'unit': 'bag'}]
